lat,lon,expiry_days_left,distance_mm,time_to_migrate_s,sample_volume_uL,sample_pH,sample_turbidity_NTU,sample_temp_C,ambient_T_C,ambient_RH_pct,lighting_lux,tilt_deg,preincubation_time_s,time_since_sampling_min,image_blur_score,tempo_transporte_horas,estimated_concentration_ppb,incerteza_estimativa_ppb,control_line_ok,controle_interno_result,result_class
0.0,0.0,511,32.1,270.0,73.0,6.6,7.2,20.7,29.3,41.7,324.6,0.4,28.5,67.2,0.0,13.49,34.53,3.46,1,2,positive
0.0,0.0,138,9.09,377.7,66.4,6.61,32.3,20.2,17.5,43.6,263.0,3.8,29.4,89.1,0.03,11.39,6.12,1.18,1,2,negative
0.0,0.0,465,23.57,304.1,62.6,6.04,23.5,26.6,29.0,50.9,438.9,3.0,27.5,89.3,0.0,3.09,33.07,6.45,1,2,positive
0.0,0.0,155,26.01,708.7,82.2,7.1,18.5,24.7,23.6,77.2,260.9,1.0,42.1,62.0,0.423,6.87,31.55,3.55,1,2,positive
0.0,0.0,318,25.47,327.7,62.3,8.75,6.5,24.3,26.6,73.8,421.9,1.7,34.8,20.5,0.0,11.55,32.79,3.81,1,2,positive
0.0,0.0,44,19.68,585.4,66.7,7.32,32.8,19.1,19.3,51.6,341.7,4.7,46.2,18.9,0.0,6.73,22.71,1.25,1,2,positive
0.0,0.0,214,10.17,487.0,85.0,7.91,34.4,22.6,28.5,51.6,229.5,1.7,22.7,125.5,0.0,17.22,9.15,1.47,1,2,negative
0.0,0.0,415,24.25,108.1,80.7,8.04,7.9,23.3,22.6,65.3,126.0,4.8,23.3,69.7,0.201,3.67,31.04,5.55,1,2,invalid
0.0,0.0,234,21.6,376.3,79.7,5.72,36.2,24.5,30.8,54.5,324.2,1.6,34.6,21.1,0.0,13.48,26.14,3.79,1,2,negative
0.0,0.0,506,28.21,126.8,70.2,7.68,34.7,15.6,30.4,71.8,448.2,2.8,20.3,6.8,0.153,2.83,33.48,2.42,1,2,invalid
0.0,0.0,292,24.91,291.7,55.2,6.43,23.0,16.1,20.4,67.3,514.1,0.6,23.7,80.0,0.277,15.51,31.28,3.21,0,2,invalid
0.0,0.0,109,23.23,321.4,74.9,7.02,56.5,22.1,30.0,61.7,548.9,1.2,35.9,74.9,0.0,5.61,28.53,4.83,1,2,positive
0.0,0.0,378,18.7,461.9,63.2,7.99,30.1,29.2,25.7,69.9,373.4,2.7,38.9,46.7,0.0,11.46,16.12,1.56,1,2,negative
0.0,0.0,25,8.27,227.5,56.4,6.99,21.7,18.0,22.2,61.3,240.9,3.1,34.7,26.3,0.0,5.99,5.22,0.5,1,2,negative
0.0,0.0,205,23.41,384.8,82.1,7.46,43.8,22.1,26.2,44.3,363.4,1.2,18.5,41.7,0.0,12.32,28.82,2.4,1,2,positive
0.0,0.0,534,6.98,420.0,76.1,5.93,7.0,22.5,22.9,55.5,316.3,4.4,28.7,20.0,0.0,1.22,6.68,1.03,1,2,negative
0.0,0.0,33,25.63,307.6,68.0,5.92,5.1,22.7,22.7,76.5,421.7,0.1,21.0,164.1,0.0,8.37,31.84,2.46,1,2,positive
0.0,0.0,197,29.13,480.9,65.9,6.43,32.7,23.9,21.6,29.0,549.1,3.6,23.9,15.9,0.0,8.22,34.75,2.98,1,2,positive
0.0,0.0,101,24.85,459.5,93.4,5.84,1.8,23.3,20.4,79.8,513.3,3.3,33.2,52.9,0.195,11.9,29.22,4.76,1,2,positive
0.0,0.0,207,30.65,505.0,64.8,8.63,91.9,24.8,18.4,25.9,557.6,0.7,18.8,125.6,0.0,5.39,38.88,7.69,1,0,positive
0.0,0.0,272,20.9,455.0,63.3,6.09,5.1,25.3,23.0,63.2,330.1,0.1,23.7,3.9,0.0,6.45,25.19,5.01,1,2,positive
0.0,0.0,485,15.6,368.5,79.7,6.18,42.6,21.8,28.4,44.5,547.1,4.3,21.2,86.8,0.0,4.83,15.69,1.47,0,2,invalid
0.0,0.0,263,30.48,369.6,60.1,6.86,22.9,22.0,20.8,47.5,427.0,1.8,41.2,46.4,0.39,3.48,34.15,6.3,1,2,positive
0.0,0.0,447,18.74,371.9,58.1,6.88,32.3,24.2,21.5,75.8,378.8,0.4,30.8,43.3,0.306,7.66,18.83,1.34,1,2,negative
0.0,0.0,137,12.97,301.5,78.5,7.24,17.3,24.6,30.6,92.1,354.3,2.7,16.7,22.1,0.228,14.37,10.42,0.92,1,2,negative
0.0,0.0,382,24.34,403.5,74.1,5.6,13.6,17.7,24.3,60.3,259.4,4.2,30.0,14.4,0.0,11.99,30.28,4.86,1,2,positive
0.0,0.0,247,22.03,554.6,62.2,6.67,13.7,20.0,21.7,58.8,479.9,0.1,21.3,131.5,0.0,29.23,28.58,5.31,1,2,positive
0.0,0.0,181,28.57,296.7,54.1,6.92,43.3,25.3,30.1,59.1,274.3,3.3,23.7,141.0,0.0,22.26,31.65,3.87,1,2,positive
0.0,0.0,439,24.73,414.1,82.9,6.48,9.1,26.6,26.6,69.6,316.4,1.8,42.3,60.8,0.0,16.46,32.19,4.18,1,2,positive
0.0,0.0,13,16.41,397.0,62.6,6.75,54.6,21.7,28.2,89.9,383.9,3.1,26.4,85.1,0.0,9.33,20.19,3.22,1,2,negative
0.0,0.0,30,16.33,568.1,63.6,7.08,13.6,19.3,25.9,45.6,229.9,0.7,34.6,101.4,0.0,5.28,15.78,1.35,1,2,negative
0.0,0.0,114,30.4,525.4,82.5,7.56,5.7,21.7,28.9,44.8,448.6,0.7,52.5,63.7,0.0,2.72,35.01,5.7,1,2,positive
0.0,0.0,13,20.27,460.0,82.6,7.55,13.0,25.2,24.4,60.6,325.0,0.0,30.2,40.9,0.0,19.96,20.97,3.22,0,2,invalid
0.0,0.0,167,17.6,336.4,58.6,7.69,6.1,18.3,27.8,66.5,290.8,2.0,27.4,17.0,0.254,21.22,16.94,1.33,1,2,negative
0.0,0.0,165,34.49,283.5,61.1,6.8,5.5,26.1,20.4,63.5,285.7,1.6,30.5,29.4,0.231,11.47,33.88,4.87,1,2,positive
0.0,0.0,310,15.1,591.9,66.5,6.38,8.5,19.5,23.8,57.0,494.6,3.6,28.4,62.4,0.054,5.15,17.21,0.94,1,2,negative
0.0,0.0,469,23.72,233.0,63.3,6.67,34.4,19.6,20.3,48.0,331.4,0.7,40.3,51.0,0.0,1.59,29.84,5.15,1,2,positive
0.0,0.0,388,24.96,412.6,63.3,7.23,15.4,27.9,23.1,27.8,254.5,3.5,28.9,65.4,0.0,9.6,31.2,2.71,1,2,positive
0.0,0.0,362,18.95,302.0,80.3,7.07,9.7,22.7,38.7,41.0,463.0,2.0,44.4,130.4,0.0,10.33,17.71,2.25,1,2,negative
0.0,0.0,123,10.95,440.1,55.8,6.74,16.8,19.0,20.1,47.5,450.6,4.9,20.7,14.1,0.344,4.13,10.27,0.81,1,2,negative
0.0,0.0,512,16.79,530.7,59.3,7.64,10.1,19.6,23.2,53.6,343.2,0.9,15.4,105.3,0.15,2.96,15.47,2.61,1,2,negative
0.0,0.0,474,21.33,434.9,64.0,6.87,9.4,16.8,21.9,78.7,403.4,1.6,44.0,273.6,0.0,2.86,26.81,5.23,1,2,positive
0.0,0.0,227,12.4,420.4,92.7,6.69,17.5,23.4,24.9,58.4,382.9,4.2,38.6,104.4,0.0,8.69,8.88,0.77,1,1,negative
0.0,0.0,378,14.35,452.7,73.2,6.66,39.3,20.2,22.9,79.7,324.1,0.8,37.6,7.6,0.0,29.23,16.22,2.81,1,2,negative
0.0,0.0,118,17.43,503.4,68.0,6.65,25.4,14.4,29.3,59.3,315.5,2.5,44.6,22.3,0.21,18.62,16.78,3.08,1,2,negative
0.0,0.0,93,14.15,474.6,86.5,7.32,44.7,21.1,20.3,64.3,279.7,2.5,21.0,29.1,0.0,2.12,12.86,0.79,1,2,negative
0.0,0.0,143,27.76,507.5,69.4,6.74,20.4,21.0,28.0,49.7,247.0,0.2,46.2,29.8,0.0,10.07,36.59,2.23,1,2,positive
0.0,0.0,412,25.73,664.5,80.0,6.63,19.1,24.4,32.9,63.4,427.9,6.2,15.8,26.9,0.704,26.99,31.45,2.29,1,2,positive
0.0,0.0,447,25.45,348.8,81.3,6.41,8.4,19.1,21.9,30.9,435.2,1.1,30.3,56.5,0.0,14.38,29.78,1.8,1,2,positive
0.0,0.0,26,22.58,475.4,73.8,7.81,15.6,17.6,28.0,49.3,326.8,2.1,41.5,176.4,0.0,17.11,26.56,1.94,1,2,positive
0.0,0.0,328,20.27,422.5,62.4,5.97,16.3,11.8,27.6,74.0,333.3,3.7,41.6,105.7,0.358,7.85,23.64,2.14,1,2,positive
0.0,0.0,75,21.79,569.9,69.0,6.86,10.6,21.9,25.1,83.5,283.7,3.6,27.9,84.5,0.0,4.44,26.49,4.37,0,2,invalid
0.0,0.0,79,17.34,540.2,51.1,7.38,21.8,22.9,28.4,45.5,298.9,4.4,34.6,75.6,0.045,9.27,20.09,2.72,1,2,negative
0.0,0.0,438,22.99,485.2,84.6,6.49,42.4,16.5,23.3,45.4,138.4,1.8,40.1,50.1,0.0,5.0,27.84,4.33,1,2,positive
0.0,0.0,228,21.74,447.4,71.4,7.12,41.0,18.8,26.4,27.8,344.7,3.1,25.1,64.1,0.15,0.5,25.77,1.48,1,2,positive
0.0,0.0,285,19.32,366.9,78.6,6.04,6.6,25.2,26.4,46.6,523.0,1.0,13.8,28.1,0.0,16.22,21.24,1.26,1,2,negative
0.0,0.0,371,14.28,447.6,50.7,6.5,15.5,25.3,20.6,47.5,397.6,3.0,39.4,122.8,0.499,10.89,11.18,1.42,1,2,negative
0.0,0.0,83,12.12,484.1,60.0,7.85,2.9,23.3,26.9,60.3,196.9,1.7,38.4,38.9,0.0,20.2,10.68,0.95,1,2,negative
0.0,0.0,402,23.32,660.8,71.7,6.36,4.2,14.7,24.8,20.1,241.4,2.5,33.5,12.1,0.0,1.94,30.01,3.07,1,2,positive
0.0,0.0,217,28.34,369.2,64.6,6.42,8.6,23.0,25.3,49.6,335.3,1.3,18.1,28.7,0.0,2.13,34.73,2.89,1,2,positive
0.0,0.0,142,23.55,245.9,78.7,6.89,11.7,23.5,21.1,63.7,184.4,1.7,18.1,24.3,0.0,6.21,26.62,4.44,1,2,positive
0.0,0.0,454,21.95,640.9,68.4,7.19,13.0,19.4,25.1,53.3,699.8,1.1,50.3,35.6,0.0,14.63,27.26,5.14,1,2,positive
0.0,0.0,254,21.24,495.3,72.9,8.32,12.5,20.5,20.3,68.9,303.8,3.7,47.6,61.6,0.332,3.08,25.97,4.23,1,2,positive
0.0,0.0,439,21.83,496.2,71.9,7.25,21.8,21.7,24.4,75.5,354.7,1.0,28.8,54.7,0.0,14.04,27.2,4.83,1,2,positive
0.0,0.0,474,21.14,471.5,64.7,7.79,51.4,23.1,32.3,48.4,523.6,1.9,28.1,35.4,0.0,6.29,26.84,3.93,1,1,negative
0.0,0.0,385,20.45,460.7,81.6,7.23,7.5,26.2,25.4,77.5,272.8,2.2,43.8,61.6,0.0,17.65,23.57,2.36,1,2,positive
0.0,0.0,449,26.48,121.4,64.3,7.11,22.8,23.5,24.1,54.6,496.8,3.6,30.9,16.9,0.137,4.16,37.25,5.28,1,2,invalid
0.0,0.0,416,24.15,295.0,79.3,6.3,7.1,19.1,27.0,36.1,261.5,2.8,30.9,59.1,0.0,10.22,28.73,4.5,1,2,positive
0.0,0.0,48,26.76,615.1,59.4,6.03,12.2,25.5,19.5,68.9,386.3,2.7,22.6,32.8,0.279,18.55,33.11,4.94,1,2,positive
0.0,0.0,530,28.7,223.5,66.5,6.1,5.4,28.2,24.6,53.6,422.2,1.0,40.2,21.5,0.021,16.89,30.68,3.81,1,2,positive
0.0,0.0,479,18.37,350.9,73.2,7.57,21.6,17.7,27.4,64.1,281.0,2.1,45.0,47.9,0.0,6.55,21.87,2.8,1,2,negative
0.0,0.0,72,30.9,238.0,59.7,6.19,44.5,20.4,31.4,41.7,263.5,0.5,32.5,149.0,0.0,9.72,40.99,4.6,1,2,positive
0.0,0.0,353,20.63,310.1,69.7,8.02,18.5,20.5,18.8,88.8,359.4,1.5,38.0,60.3,0.0,16.8,25.93,1.9,1,2,negative
0.0,0.0,218,38.53,606.7,82.3,6.77,4.4,20.1,25.2,48.8,454.2,1.1,33.1,57.4,0.0,4.47,38.16,7.16,1,2,positive
0.0,0.0,183,13.97,400.5,65.1,8.4,7.5,22.1,24.0,54.6,269.3,0.4,18.9,17.4,0.0,7.42,12.69,1.53,1,2,negative
0.0,0.0,504,17.84,452.0,76.8,6.28,15.2,24.0,24.4,46.2,282.3,2.6,38.9,67.4,0.245,13.3,19.72,3.53,1,2,negative
0.0,0.0,46,19.18,540.6,81.8,7.34,14.0,25.7,28.2,56.6,260.4,2.2,42.7,27.6,0.0,14.12,23.02,4.17,1,2,negative
0.0,0.0,210,19.22,456.2,78.9,6.96,25.2,26.9,20.0,45.0,312.4,3.0,28.4,37.1,0.232,7.12,25.17,2.02,1,2,positive
0.0,0.0,524,21.19,323.0,78.0,6.21,20.9,21.3,18.5,58.3,337.8,3.7,29.6,30.0,0.414,12.27,23.98,3.71,1,2,positive
0.0,0.0,361,27.1,444.4,58.4,8.68,15.1,23.4,26.6,72.8,310.9,2.0,34.8,8.6,0.402,8.64,34.26,5.32,1,2,positive
0.0,0.0,107,30.29,234.1,73.6,6.52,6.9,23.6,28.8,70.9,278.4,4.4,31.1,59.4,0.0,5.02,35.5,4.02,1,2,positive
0.0,0.0,285,20.83,437.7,79.3,8.14,16.6,19.7,21.4,64.6,446.5,4.3,25.3,92.8,0.0,5.44,24.33,3.96,1,2,positive
0.0,0.0,477,14.91,311.2,61.3,7.46,22.2,23.3,29.3,54.3,385.7,1.9,21.5,59.6,0.0,9.95,13.11,2.32,1,2,negative
0.0,0.0,453,23.45,422.5,68.0,6.09,22.7,18.7,26.1,68.0,388.8,2.3,29.2,89.2,0.362,6.35,27.27,2.83,1,2,positive
0.0,0.0,240,29.51,464.4,76.4,7.87,3.6,18.0,23.8,54.0,457.4,1.0,26.9,50.5,0.323,7.84,31.97,2.61,1,2,positive
0.0,0.0,371,13.61,392.1,66.6,6.19,12.6,23.7,22.8,43.4,431.2,2.9,0.0,18.4,0.0,5.78,11.94,1.58,1,2,negative
0.0,0.0,179,15.65,268.4,50.4,7.6,49.6,23.9,22.1,84.4,297.7,4.8,33.9,102.9,0.431,5.25,12.5,1.84,1,2,negative
0.0,0.0,402,31.89,475.1,59.6,8.2,30.2,23.0,25.7,33.3,426.7,0.1,24.9,80.0,0.0,10.65,34.26,4.32,1,2,positive
0.0,0.0,74,29.59,577.2,72.5,7.28,19.6,23.1,25.3,66.7,503.2,0.8,34.5,74.4,0.097,6.59,35.31,4.29,1,2,positive
0.0,0.0,140,25.16,492.6,77.5,6.72,22.2,23.6,29.3,53.6,285.3,1.0,0.9,132.8,0.0,20.99,31.41,4.67,1,1,positive
0.0,0.0,286,20.6,528.7,71.0,6.68,11.9,9.1,25.7,75.0,305.9,4.6,40.1,63.5,0.325,8.63,29.1,3.34,1,2,negative
0.0,0.0,59,29.07,341.1,62.8,6.91,22.3,26.1,28.2,79.2,189.0,2.4,14.4,85.4,0.0,6.53,34.45,2.08,1,2,positive
0.0,0.0,335,12.8,660.0,78.9,6.77,25.5,24.0,27.1,76.2,250.0,1.0,9.1,37.8,0.263,2.77,10.77,1.15,1,2,negative
0.0,0.0,416,30.33,300.8,67.9,6.35,26.5,23.9,22.9,50.4,278.0,3.2,25.1,82.9,0.0,3.17,33.8,4.83,1,2,positive
0.0,0.0,458,19.58,418.7,70.2,7.17,27.9,21.3,25.8,43.0,356.5,3.4,5.4,28.7,0.0,10.93,21.3,2.57,1,2,negative
0.0,0.0,156,23.34,512.3,66.1,5.56,1.9,22.8,30.6,62.7,388.1,2.0,47.5,5.0,0.0,19.81,30.46,1.57,1,2,positive
0.0,0.0,234,12.46,505.9,81.2,6.45,3.5,25.3,24.8,80.4,446.6,1.4,25.8,51.4,0.0,15.32,11.02,0.61,1,2,negative
0.0,0.0,281,29.99,514.6,77.8,7.38,20.1,25.2,30.1,21.7,512.2,2.8,16.9,14.1,0.0,10.1,38.79,6.93,1,2,positive
0.0,0.0,337,15.82,473.0,57.5,7.32,9.8,22.8,27.3,54.4,188.3,1.7,34.7,116.5,0.196,17.25,17.2,2.93,1,2,negative
0.0,0.0,238,25.73,332.8,73.5,4.88,4.5,22.1,26.1,51.2,616.6,3.4,26.3,20.4,0.304,21.09,34.46,5.02,1,2,positive
0.0,0.0,332,25.12,338.7,75.3,6.79,10.1,25.4,26.0,79.7,323.6,2.6,30.7,101.1,0.0,11.01,27.29,3.8,1,2,positive
0.0,0.0,78,21.8,418.6,49.1,5.88,13.0,22.1,25.7,61.8,281.8,0.6,29.1,140.5,0.0,9.18,27.76,3.86,1,2,invalid
0.0,0.0,534,21.84,591.1,60.1,7.65,6.4,19.3,15.9,58.1,345.7,1.0,37.0,14.0,0.0,6.17,24.29,1.29,1,2,positive
0.0,0.0,356,16.7,532.5,77.9,6.08,59.6,22.5,23.2,61.2,142.4,2.4,33.7,131.7,0.0,18.41,19.51,2.03,1,2,negative
0.0,0.0,51,31.27,288.7,55.9,8.69,7.7,16.6,22.4,51.5,10.0,3.5,42.5,41.6,0.35,11.69,34.3,4.81,1,2,positive
0.0,0.0,453,21.0,384.6,61.8,8.32,29.8,21.8,22.6,66.9,211.0,4.2,22.1,50.5,0.0,13.75,25.77,2.47,1,2,positive
0.0,0.0,342,16.51,396.1,65.4,6.54,22.4,22.7,21.2,55.3,198.1,1.8,18.7,84.4,0.0,13.72,18.61,3.17,1,1,negative
0.0,0.0,434,25.83,499.4,75.2,8.0,32.4,19.6,21.1,72.9,534.0,7.1,34.2,27.1,0.0,4.69,29.99,5.64,1,2,positive
0.0,0.0,358,24.37,419.3,93.3,5.79,19.7,26.5,23.7,52.5,352.0,3.1,33.5,28.3,0.0,2.24,32.68,3.04,1,2,positive
0.0,0.0,351,18.1,195.2,68.0,6.84,21.8,26.5,29.6,74.6,278.6,3.0,30.9,34.9,0.0,11.41,18.14,1.77,1,2,negative
0.0,0.0,31,21.88,501.7,41.5,7.52,30.8,22.0,25.5,56.2,379.6,1.3,23.8,173.7,0.0,12.04,26.46,3.15,1,2,invalid
0.0,0.0,150,14.65,357.6,62.9,7.14,15.7,23.1,34.6,60.9,419.1,5.4,19.5,124.2,0.0,5.55,14.29,2.17,1,2,negative
0.0,0.0,167,30.46,596.5,70.2,7.3,30.0,23.9,30.3,59.1,260.1,2.0,21.1,111.6,0.0,10.63,36.23,6.9,1,2,positive
0.0,0.0,358,30.76,279.1,78.4,7.37,36.0,27.3,23.7,79.7,376.4,2.6,17.3,93.0,0.0,15.43,35.67,2.2,1,2,positive
0.0,0.0,169,19.66,489.2,87.2,6.19,15.8,22.0,26.7,54.6,344.4,4.1,39.1,35.3,0.0,7.66,25.39,4.28,1,2,negative
0.0,0.0,195,19.17,450.9,76.2,8.05,30.3,19.2,21.1,61.8,241.0,5.1,39.5,71.8,0.0,9.68,20.82,2.6,1,2,negative
0.0,0.0,333,27.98,405.1,57.4,6.0,27.3,25.6,23.4,63.6,208.6,2.9,22.2,49.3,0.0,16.72,35.38,2.0,1,2,positive
0.0,0.0,327,20.36,593.8,79.5,5.93,36.8,28.4,26.0,53.2,254.9,4.5,30.5,153.8,0.0,19.79,22.74,1.53,1,2,negative
0.0,0.0,72,19.61,555.6,66.9,8.28,38.7,26.4,25.0,70.9,341.0,3.3,55.5,43.5,0.0,1.99,20.82,2.92,1,2,negative
0.0,0.0,389,17.04,299.6,75.0,7.76,49.2,20.9,24.5,56.5,154.6,1.5,42.4,19.4,0.0,8.03,19.21,3.54,1,2,negative
0.0,0.0,25,25.83,433.5,70.8,5.44,6.6,20.3,25.1,48.4,308.3,1.9,28.2,39.9,0.0,2.36,32.02,2.95,1,2,positive
0.0,0.0,530,30.59,280.3,65.7,8.47,12.4,26.8,19.4,57.5,249.2,4.5,24.3,93.0,0.066,4.09,39.11,6.12,1,2,positive
0.0,0.0,519,13.75,526.0,72.4,7.69,14.7,16.7,29.6,24.6,481.0,2.8,29.0,76.8,0.0,11.5,13.61,1.92,1,2,negative
0.0,0.0,66,14.05,455.4,70.3,7.05,4.4,22.8,26.2,70.0,356.5,0.1,20.7,40.3,0.0,23.81,11.23,1.04,0,2,invalid
0.0,0.0,71,19.01,463.0,71.3,6.54,11.4,17.0,23.6,22.6,454.4,2.1,29.1,111.9,0.205,3.61,20.6,3.18,1,2,negative
0.0,0.0,21,33.76,563.9,73.1,6.15,17.5,19.2,27.3,65.5,446.1,6.0,19.1,213.0,0.342,10.49,38.92,4.82,1,2,positive
0.0,0.0,418,19.94,393.8,64.1,7.04,1.2,18.0,27.0,69.5,511.6,0.7,24.4,88.9,0.0,11.13,24.49,3.19,1,2,negative
0.0,0.0,242,22.6,695.2,78.4,6.29,29.4,22.3,23.1,73.9,482.1,5.8,16.5,41.9,0.0,11.96,28.03,2.65,1,2,positive
0.0,0.0,230,10.49,450.9,71.7,6.59,21.1,23.3,22.4,40.5,310.9,1.5,19.2,26.8,0.552,18.08,6.0,1.03,1,2,negative
0.0,0.0,55,15.86,449.7,74.4,6.95,5.8,20.3,21.5,50.1,425.6,3.2,37.8,106.6,0.338,1.53,19.19,3.14,1,2,negative
0.0,0.0,129,14.24,90.7,57.8,7.37,6.6,18.1,21.3,55.1,329.9,2.9,43.3,37.7,0.0,16.61,11.29,1.13,1,2,invalid
0.0,0.0,496,30.84,263.1,63.2,6.81,4.5,24.6,24.9,66.8,264.8,4.0,26.2,31.4,0.0,3.61,35.18,6.4,1,2,positive
0.0,0.0,241,17.46,406.2,68.5,7.56,13.2,19.4,24.9,61.5,223.2,0.9,41.1,52.9,0.059,2.23,16.64,3.26,1,2,negative
0.0,0.0,207,14.78,503.4,73.2,7.91,11.7,21.4,16.7,57.4,107.8,2.8,43.7,37.6,0.32,28.74,14.19,1.39,1,2,negative
0.0,0.0,164,32.58,240.3,71.9,7.52,16.5,19.6,28.2,24.8,440.3,1.1,41.3,28.4,0.116,20.64,38.52,7.62,1,2,positive
0.0,0.0,468,26.55,453.7,71.0,7.15,14.8,25.5,24.2,36.2,536.2,3.9,30.5,25.8,0.0,14.08,31.62,4.44,1,2,positive
0.0,0.0,222,23.52,700.0,54.8,7.63,20.5,29.9,23.4,58.0,265.3,1.7,22.7,87.0,0.0,9.61,29.61,4.23,1,2,positive
0.0,0.0,476,30.35,443.0,79.6,8.04,33.9,19.8,26.0,66.9,380.3,2.2,41.0,38.2,0.247,16.91,35.11,6.85,1,2,positive
0.0,0.0,150,19.31,576.5,69.9,6.73,6.2,17.1,22.2,45.8,429.1,2.9,37.2,28.8,0.0,2.63,21.87,3.47,1,2,negative
0.0,0.0,183,20.74,506.7,75.3,6.43,1.9,23.5,27.5,46.5,265.1,2.8,22.3,28.9,0.016,0.75,24.01,3.59,1,2,positive
0.0,0.0,391,18.15,439.0,73.9,7.56,5.4,25.6,27.1,33.2,285.9,1.0,26.1,130.5,0.3,3.58,22.59,1.19,1,2,negative
0.0,0.0,157,23.11,511.1,61.7,7.32,43.4,23.3,26.3,82.0,205.7,1.0,34.8,105.6,0.0,7.82,28.56,5.47,1,2,positive
0.0,0.0,445,19.91,378.1,64.7,7.52,3.6,26.1,28.7,66.8,290.7,0.8,22.2,106.4,0.0,3.02,20.39,2.27,1,2,negative
0.0,0.0,169,20.68,198.7,76.9,6.58,16.7,20.5,26.4,75.9,373.5,6.2,30.1,73.0,0.0,4.36,28.17,4.96,1,2,negative
0.0,0.0,518,34.17,564.0,70.0,6.08,9.8,25.6,19.7,40.0,507.8,0.2,42.8,39.0,0.0,5.46,38.63,7.19,1,2,positive
0.0,0.0,273,23.1,182.2,76.2,7.34,24.8,23.5,24.5,65.4,507.8,1.8,23.1,60.8,0.0,4.81,28.55,2.69,1,2,positive
0.0,0.0,535,26.98,278.0,70.4,7.37,19.3,23.4,22.2,75.1,383.2,3.6,25.0,69.6,0.0,5.34,36.59,3.06,1,2,positive
0.0,0.0,94,11.64,251.1,73.5,7.44,5.8,18.3,21.1,67.2,386.7,1.8,11.3,40.0,0.26,15.24,10.72,1.75,1,2,negative
0.0,0.0,346,21.02,389.8,59.1,5.51,21.4,19.3,24.6,60.9,359.4,1.5,32.1,60.2,0.093,13.79,28.51,4.38,1,2,positive
0.0,0.0,314,14.83,256.7,70.7,8.53,5.0,17.1,22.3,50.6,415.2,1.7,21.8,51.8,0.0,7.0,10.96,1.19,1,2,negative
0.0,0.0,433,19.43,355.2,87.5,8.24,16.3,21.2,26.8,40.7,445.8,4.5,42.0,107.0,0.0,6.01,20.68,2.57,1,2,negative
0.0,0.0,412,18.47,446.9,64.9,5.88,36.1,23.3,16.4,47.5,298.8,4.2,17.4,69.0,0.0,16.57,18.33,3.12,1,2,negative
0.0,0.0,61,24.68,383.2,52.1,6.59,16.6,26.8,29.2,47.3,169.8,1.1,26.3,65.1,0.0,12.72,29.16,1.96,1,2,positive
0.0,0.0,526,22.87,419.9,88.1,8.43,16.7,20.5,30.5,45.7,215.0,2.2,18.6,39.9,0.0,1.66,32.29,2.5,1,2,positive
0.0,0.0,517,10.3,404.9,57.0,7.05,35.9,27.4,22.3,57.6,401.0,0.6,31.9,111.6,0.0,3.71,7.32,0.84,1,2,negative
0.0,0.0,196,19.41,251.7,77.9,7.62,43.8,22.4,22.0,68.2,313.7,0.4,25.3,30.4,0.34,2.4,20.64,2.93,1,2,negative
0.0,0.0,81,15.71,344.8,82.0,6.42,31.8,16.3,22.5,48.1,353.6,0.9,21.9,183.4,0.0,10.21,19.06,3.58,1,2,negative
0.0,0.0,78,15.1,455.8,75.5,7.48,0.4,16.0,22.0,26.0,434.1,1.2,34.3,126.9,0.0,3.8,14.04,1.83,1,2,negative
0.0,0.0,154,18.91,481.7,56.8,7.49,4.4,23.2,21.3,57.6,283.6,1.3,36.5,17.4,0.0,17.1,20.45,3.65,1,2,negative
0.0,0.0,198,21.33,411.7,63.0,8.04,4.2,21.3,19.8,61.8,560.6,2.8,35.7,31.2,0.0,29.55,24.04,1.56,1,2,negative
0.0,0.0,133,37.42,618.1,68.9,7.68,28.0,22.8,32.1,68.6,349.0,0.7,50.9,27.8,0.216,17.95,38.08,6.75,1,2,positive
0.0,0.0,288,22.33,358.2,77.1,7.2,42.1,19.4,29.6,77.3,378.9,0.1,30.1,24.9,0.0,16.58,25.33,2.12,1,2,positive
0.0,0.0,406,34.38,387.5,73.6,8.17,26.1,18.2,23.9,57.1,535.3,4.0,40.7,16.8,0.0,6.9,35.22,2.43,1,2,positive
0.0,0.0,387,21.66,365.0,79.7,7.55,15.0,15.5,21.8,58.7,243.4,2.2,36.3,48.0,0.0,23.33,24.23,3.52,1,2,negative
0.0,0.0,497,27.04,359.5,80.4,6.96,14.5,23.1,15.9,78.2,510.3,7.0,41.7,32.6,0.0,6.17,33.19,4.8,1,2,positive
0.0,0.0,252,33.04,435.1,67.4,6.89,12.2,22.5,23.0,62.5,428.2,5.5,12.3,30.3,0.0,6.07,36.34,7.05,1,2,positive
0.0,0.0,139,18.89,589.0,83.2,6.64,19.2,22.5,29.8,70.0,364.9,5.4,21.9,23.0,0.366,33.28,23.34,1.21,1,2,negative
0.0,0.0,450,23.21,398.1,64.2,7.2,6.0,21.3,27.4,70.3,447.5,0.7,26.9,39.0,0.0,13.95,32.87,5.23,1,2,positive
0.0,0.0,32,23.73,697.3,79.5,7.67,12.8,24.2,19.5,57.5,467.5,2.8,49.3,65.7,0.043,0.56,27.38,2.59,1,2,positive
0.0,0.0,92,22.05,364.7,69.8,7.12,19.0,18.3,18.5,90.0,177.6,2.3,27.2,45.1,0.0,9.69,26.08,5.03,1,2,positive
